Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
CSI Transactions on ICT,5292,Springer-Verlag,/scimag/journals/5292,/scimag/?journal=5292&page=1,13,/scimag/?journal=5292&year=2017&volume=5&issue=1,/scimag/?journal=5292&year=2018&volume=6&issue=1,/scimag/?journal=5292&year=2019&volume=7&issue=1,/scimag/?journal=5292&year=2020&volume=8&issue=1,
Cultural Studies of Science Education,5328,Springer Netherlands,/scimag/journals/5328,/scimag/?journal=5328&page=1,39,/scimag/?journal=5328&year=2017&volume=12&issue=1,/scimag/?journal=5328&year=2018&volume=&issue=,/scimag/?journal=5328&year=2019&volume=14&issue=1,/scimag/?journal=5328&year=2020&volume=15&issue=2,
"Culture, Medicine, and Psychiatry",5348,Springer US,/scimag/journals/5348,/scimag/?journal=5348&page=1,59,/scimag/?journal=5348&year=2017&volume=41&issue=1,/scimag/?journal=5348&year=2018&volume=42&issue=1,/scimag/?journal=5348&year=2019&volume=43&issue=1,/scimag/?journal=5348&year=2020&volume=&issue=,
Current Cardiology Reports,5372,Springer,/scimag/journals/5372,/scimag/?journal=5372&page=1,89,/scimag/?journal=5372&year=2017&volume=19&issue=1,/scimag/?journal=5372&year=2018&volume=20&issue=1,/scimag/?journal=5372&year=2019&volume=21&issue=1,/scimag/?journal=5372&year=2020&volume=22&issue=1,/scimag/?journal=5372&year=2021&volume=23&issue=1
Current Gastroenterology Reports,5404,Springer,/scimag/journals/5404,/scimag/?journal=5404&page=1,66,/scimag/?journal=5404&year=2017&volume=19&issue=1,/scimag/?journal=5404&year=2018&volume=20&issue=1,/scimag/?journal=5404&year=2019&volume=21&issue=1,/scimag/?journal=5404&year=2020&volume=22&issue=1,
Current Genetics,5406,Springer-Verlag,/scimag/journals/5406,/scimag/?journal=5406&page=1,172,/scimag/?journal=5406&year=2017&volume=63&issue=1,/scimag/?journal=5406&year=2018&volume=64&issue=1,/scimag/?journal=5406&year=2019&volume=65&issue=1,/scimag/?journal=5406&year=2020&volume=66&issue=6,
Current HIV/AIDS Reports,5415,Springer,/scimag/journals/5415,/scimag/?journal=5415&page=1,27,/scimag/?journal=5415&year=2017&volume=14&issue=1,/scimag/?journal=5415&year=2018&volume=15&issue=3,/scimag/?journal=5415&year=2019&volume=16&issue=2,/scimag/?journal=5415&year=2020&volume=17&issue=3,
Current Hypertension Reports,5416,Springer,/scimag/journals/5416,/scimag/?journal=5416&page=1,81,/scimag/?journal=5416&year=2017&volume=19&issue=1,/scimag/?journal=5416&year=2018&volume=20&issue=1,/scimag/?journal=5416&year=2019&volume=21&issue=1,/scimag/?journal=5416&year=2020&volume=22&issue=1,/scimag/?journal=5416&year=2021&volume=23&issue=1
Current Infectious Disease Reports,5419,Springer,/scimag/journals/5419,/scimag/?journal=5419&page=1,64,/scimag/?journal=5419&year=2017&volume=19&issue=1,/scimag/?journal=5419&year=2018&volume=20&issue=1,/scimag/?journal=5419&year=2019&volume=21&issue=1,/scimag/?journal=5419&year=2020&volume=22&issue=1,
Current Microbiology,5438,Springer,/scimag/journals/5438,/scimag/?journal=5438&page=1,284,/scimag/?journal=5438&year=2017&volume=74&issue=1,/scimag/?journal=5438&year=2018&volume=75&issue=4,/scimag/?journal=5438&year=2019&volume=76&issue=1,/scimag/?journal=5438&year=2020&volume=77&issue=7,
Current Neurology and Neuroscience Reports,5442,Springer,/scimag/journals/5442,/scimag/?journal=5442&page=1,70,/scimag/?journal=5442&year=2017&volume=17&issue=1,/scimag/?journal=5442&year=2018&volume=18&issue=1,/scimag/?journal=5442&year=2019&volume=19&issue=1,/scimag/?journal=5442&year=2020&volume=20&issue=1,/scimag/?journal=5442&year=2021&volume=21&issue=1
Current Pain and Headache Reports,5500,Springer,/scimag/journals/5500,/scimag/?journal=5500&page=1,71,/scimag/?journal=5500&year=2017&volume=21&issue=1,/scimag/?journal=5500&year=2018&volume=22&issue=1,/scimag/?journal=5500&year=2019&volume=23&issue=1,/scimag/?journal=5500&year=2020&volume=24&issue=1,
Current Psychiatry Reports,5519,Springer,/scimag/journals/5519,/scimag/?journal=5519&page=1,81,/scimag/?journal=5519&year=2017&volume=19&issue=1,/scimag/?journal=5519&year=2018&volume=20&issue=1,/scimag/?journal=5519&year=2019&volume=21&issue=1,/scimag/?journal=5519&year=2020&volume=22&issue=1,/scimag/?journal=5519&year=2021&volume=23&issue=1
Current Psychosis and Therapeutics Reports,5525,Springer,/scimag/journals/5525,/scimag/?journal=5525&page=1,4,,,,,
Current Rheumatology Reports,5540,Springer,/scimag/journals/5540,/scimag/?journal=5540&page=1,70,/scimag/?journal=5540&year=2017&volume=19&issue=1,/scimag/?journal=5540&year=2018&volume=20&issue=1,/scimag/?journal=5540&year=2019&volume=21&issue=1,/scimag/?journal=5540&year=2020&volume=22&issue=1,/scimag/?journal=5540&year=2021&volume=23&issue=1
Current Sexual Health Reports,5542,Springer,/scimag/journals/5542,/scimag/?journal=5542&page=1,18,/scimag/?journal=5542&year=2017&volume=9&issue=1,/scimag/?journal=5542&year=2018&volume=10&issue=1,/scimag/?journal=5542&year=2019&volume=11&issue=1,/scimag/?journal=5542&year=2020&volume=12&issue=1,
Current Treatment Options in Cardiovascular Medicine,5552,Springer,/scimag/journals/5552,/scimag/?journal=5552&page=1,55,/scimag/?journal=5552&year=2017&volume=19&issue=1,/scimag/?journal=5552&year=2018&volume=20&issue=1,/scimag/?journal=5552&year=2019&volume=21&issue=1,/scimag/?journal=5552&year=2020&volume=22&issue=1,/scimag/?journal=5552&year=2021&volume=23&issue=1
Current Treatment Options in Gastroenterology,5553,Springer,/scimag/journals/5553,/scimag/?journal=5553&page=1,34,/scimag/?journal=5553&year=2017&volume=15&issue=1,/scimag/?journal=5553&year=2018&volume=16&issue=2,/scimag/?journal=5553&year=2019&volume=&issue=,/scimag/?journal=5553&year=2020&volume=18&issue=2,
Current Treatment Options in Neurology,5554,Springer,/scimag/journals/5554,/scimag/?journal=5554&page=1,46,/scimag/?journal=5554&year=2017&volume=19&issue=1,/scimag/?journal=5554&year=2018&volume=20&issue=1,/scimag/?journal=5554&year=2019&volume=21&issue=1,/scimag/?journal=5554&year=2020&volume=22&issue=1,
Current Treatment Options in Oncology,5555,Springer,/scimag/journals/5555,/scimag/?journal=5555&page=1,45,/scimag/?journal=5555&year=2017&volume=18&issue=1,/scimag/?journal=5555&year=2018&volume=19&issue=1,/scimag/?journal=5555&year=2019&volume=20&issue=1,/scimag/?journal=5555&year=2020&volume=21&issue=1,/scimag/?journal=5555&year=2021&volume=22&issue=1
Current Urology Reports,5557,Springer,/scimag/journals/5557,/scimag/?journal=5557&page=1,71,/scimag/?journal=5557&year=2017&volume=18&issue=1,/scimag/?journal=5557&year=2018&volume=19&issue=1,/scimag/?journal=5557&year=2019&volume=20&issue=1,/scimag/?journal=5557&year=2020&volume=21&issue=1,/scimag/?journal=5557&year=2021&volume=22&issue=1
Cytotechnology,5592,Springer,/scimag/journals/5592,/scimag/?journal=5592&page=1,116,/scimag/?journal=5592&year=2017&volume=69&issue=1,/scimag/?journal=5592&year=2018&volume=70&issue=1,/scimag/?journal=5592&year=2019&volume=71&issue=1,/scimag/?journal=5592&year=2020&volume=72&issue=2,
Czechoslovak Journal of Physics,5594,Springer,/scimag/journals/5594,/scimag/?journal=5594&page=1,465,,,,,
Czechoslovak Mathematical Journal,5595,Springer,/scimag/journals/5595,/scimag/?journal=5595&page=1,75,/scimag/?journal=5595&year=2017&volume=67&issue=1,/scimag/?journal=5595&year=2018&volume=68&issue=1,/scimag/?journal=5595&year=2019&volume=69&issue=1,/scimag/?journal=5595&year=2020&volume=70&issue=1,
Dao,5609,Springer Netherlands,/scimag/journals/5609,/scimag/?journal=5609&page=1,35,/scimag/?journal=5609&year=2017&volume=16&issue=1,/scimag/?journal=5609&year=2018&volume=17&issue=1,/scimag/?journal=5609&year=2019&volume=18&issue=1,/scimag/?journal=5609&year=2020&volume=19&issue=2,
Data Mining and Knowledge Discovery,5618,Springer US,/scimag/journals/5618,/scimag/?journal=5618&page=1,35,/scimag/?journal=5618&year=2017&volume=31&issue=1,/scimag/?journal=5618&year=2018&volume=32&issue=2,/scimag/?journal=5618&year=2019&volume=33&issue=5,/scimag/?journal=5618&year=2020&volume=34&issue=2,
Datenbank-Spektrum,5622,Springer-Verlag,/scimag/journals/5622,/scimag/?journal=5622&page=1,14,/scimag/?journal=5622&year=2017&volume=17&issue=1,/scimag/?journal=5622&year=2018&volume=18&issue=1,/scimag/?journal=5622&year=2019&volume=19&issue=1,/scimag/?journal=5622&year=2020&volume=20&issue=1,
De Economist,5627,Springer,/scimag/journals/5627,/scimag/?journal=5627&page=1,422,/scimag/?journal=5627&year=2017&volume=165&issue=1,/scimag/?journal=5627&year=2018&volume=166&issue=1,/scimag/?journal=5627&year=2019&volume=167&issue=1,/scimag/?journal=5627&year=2020&volume=168&issue=1,
Decisions in Economics and Finance,5641,Springer Milan,/scimag/journals/5641,/scimag/?journal=5641&page=1,25,/scimag/?journal=5641&year=2017&volume=40&issue=1-2,/scimag/?journal=5641&year=2018&volume=41&issue=1,/scimag/?journal=5641&year=2019&volume=42&issue=1,/scimag/?journal=5641&year=2020&volume=43&issue=1,
Demography,5668,Springer US,/scimag/journals/5668,/scimag/?journal=5668&page=1,167,/scimag/?journal=5668&year=2017&volume=54&issue=1,/scimag/?journal=5668&year=2018&volume=55&issue=1,/scimag/?journal=5668&year=2019&volume=56&issue=1,/scimag/?journal=5668&year=2020&volume=57&issue=2,
Der Anaesthesist,5687,Springer-Verlag,/scimag/journals/5687,/scimag/?journal=5687&page=1,149,/scimag/?journal=5687&year=2017&volume=66&issue=1,/scimag/?journal=5687&year=2018&volume=67&issue=1,/scimag/?journal=5687&year=2019&volume=68&issue=S2,/scimag/?journal=5687&year=2020&volume=69&issue=1,
Der Chirurg,5688,Springer,/scimag/journals/5688,/scimag/?journal=5688&page=1,192,/scimag/?journal=5688&year=2017&volume=88&issue=1%20Supplement,/scimag/?journal=5688&year=2018&volume=89&issue=1,/scimag/?journal=5688&year=2019&volume=90&issue=S2,/scimag/?journal=5688&year=2020&volume=91&issue=1,
Der Diabetologe,5689,Springer-Verlag,/scimag/journals/5689,/scimag/?journal=5689&page=1,73,/scimag/?journal=5689&year=2017&volume=13&issue=1,/scimag/?journal=5689&year=2018&volume=14&issue=1,/scimag/?journal=5689&year=2019&volume=15&issue=1,/scimag/?journal=5689&year=2020&volume=16&issue=1,
Der Freie Zahnarzt,5807,Springer-Verlag,/scimag/journals/5807,/scimag/?journal=5807&page=1,137,/scimag/?journal=5807&year=2017&volume=61&issue=1,/scimag/?journal=5807&year=2018&volume=62&issue=1,/scimag/?journal=5807&year=2019&volume=63&issue=1,/scimag/?journal=5807&year=2020&volume=64&issue=1,
Der Gastroenterologe,5690,Springer-Verlag,/scimag/journals/5690,/scimag/?journal=5690&page=1,52,/scimag/?journal=5690&year=2017&volume=12&issue=1,/scimag/?journal=5690&year=2018&volume=13&issue=S1,/scimag/?journal=5690&year=2019&volume=14&issue=1,/scimag/?journal=5690&year=2020&volume=15&issue=1,
Der Gynäkologe,5691,Springer,/scimag/journals/5691,/scimag/?journal=5691&page=1,154,/scimag/?journal=5691&year=2017&volume=50&issue=1,/scimag/?journal=5691&year=2018&volume=51&issue=1,/scimag/?journal=5691&year=2019&volume=52&issue=1,/scimag/?journal=5691&year=2020&volume=53&issue=S1,
Der Hausarzt,5692,Springer,/scimag/journals/5692,/scimag/?journal=5692&page=1,62,,,,,
Der Hautarzt,5693,Springer,/scimag/journals/5693,/scimag/?journal=5693&page=1,182,/scimag/?journal=5693&year=2017&volume=68&issue=1,/scimag/?journal=5693&year=2018&volume=69&issue=S2,/scimag/?journal=5693&year=2019&volume=70&issue=S1,/scimag/?journal=5693&year=2020&volume=71&issue=S1,
Der Internist,5694,Springer,/scimag/journals/5694,/scimag/?journal=5694&page=1,195,/scimag/?journal=5694&year=2017&volume=58&issue=1%20Supplement,/scimag/?journal=5694&year=2018&volume=59&issue=S1,/scimag/?journal=5694&year=2019&volume=60&issue=1,/scimag/?journal=5694&year=2020&volume=61&issue=S1,
der junge zahnarzt,5696,Springer-Verlag,/scimag/journals/5696,/scimag/?journal=5696&page=1,31,/scimag/?journal=5696&year=2017&volume=8&issue=1,/scimag/?journal=5696&year=2018&volume=9&issue=1,/scimag/?journal=5696&year=2019&volume=10&issue=1,/scimag/?journal=5696&year=2020&volume=11&issue=1,
der markt,5699,Springer Vienna,/scimag/journals/5699,/scimag/?journal=5699&page=1,17,,,,,
Der MKG-Chirurg,5700,Springer-Verlag,/scimag/journals/5700,/scimag/?journal=5700&page=1,25,/scimag/?journal=5700&year=2017&volume=10&issue=1,/scimag/?journal=5700&year=2018&volume=11&issue=S1,/scimag/?journal=5700&year=2019&volume=12&issue=1,/scimag/?journal=5700&year=2020&volume=13&issue=1,
Der Nephrologe,5701,Springer-Verlag,/scimag/journals/5701,/scimag/?journal=5701&page=1,50,/scimag/?journal=5701&year=2017&volume=12&issue=1,/scimag/?journal=5701&year=2018&volume=13&issue=1,/scimag/?journal=5701&year=2019&volume=14&issue=2,/scimag/?journal=5701&year=2020&volume=15&issue=1,
Der Nervenarzt,5702,Springer-Verlag,/scimag/journals/5702,/scimag/?journal=5702&page=1,181,/scimag/?journal=5702&year=2017&volume=88&issue=S1,/scimag/?journal=5702&year=2018&volume=89&issue=1,/scimag/?journal=5702&year=2019&volume=90&issue=1,/scimag/?journal=5702&year=2020&volume=91&issue=S1,/scimag/?journal=5702&year=2021&volume=&issue=
Der Onkologe,5705,Springer,/scimag/journals/5705,/scimag/?journal=5705&page=1,153,/scimag/?journal=5705&year=2017&volume=23&issue=1,/scimag/?journal=5705&year=2018&volume=24&issue=S2,/scimag/?journal=5705&year=2019&volume=25&issue=S1,/scimag/?journal=5705&year=2020&volume=26&issue=1,
Der Ophthalmologe,5706,Springer,/scimag/journals/5706,/scimag/?journal=5706&page=1,176,/scimag/?journal=5706&year=2017&volume=114&issue=S2,/scimag/?journal=5706&year=2018&volume=115&issue=S1,/scimag/?journal=5706&year=2019&volume=116&issue=S2,/scimag/?journal=5706&year=2020&volume=117&issue=S2,
Der Orthopäde,5707,Springer-Verlag,/scimag/journals/5707,/scimag/?journal=5707&page=1,144,/scimag/?journal=5707&year=2017&volume=46&issue=1,/scimag/?journal=5707&year=2018&volume=47&issue=1,/scimag/?journal=5707&year=2019&volume=48&issue=1,/scimag/?journal=5707&year=2020&volume=49&issue=1,
Der Pathologe,5708,Springer,/scimag/journals/5708,/scimag/?journal=5708&page=1,104,/scimag/?journal=5708&year=2017&volume=38&issue=S2,/scimag/?journal=5708&year=2018&volume=39&issue=S1,/scimag/?journal=5708&year=2019&volume=40&issue=S3,/scimag/?journal=5708&year=2020&volume=41&issue=1,
Der Pneumologe,5709,Springer,/scimag/journals/5709,/scimag/?journal=5709&page=1,42,/scimag/?journal=5709&year=2017&volume=14&issue=1,/scimag/?journal=5709&year=2018&volume=15&issue=1,/scimag/?journal=5709&year=2019&volume=16&issue=1,/scimag/?journal=5709&year=2020&volume=17&issue=1,
Der Radiologe,5710,Springer,/scimag/journals/5710,/scimag/?journal=5710&page=1,177,/scimag/?journal=5710&year=2017&volume=57&issue=1,/scimag/?journal=5710&year=2018&volume=58&issue=1,/scimag/?journal=5710&year=2019&volume=59&issue=1,/scimag/?journal=5710&year=2020&volume=60&issue=1,
Der Schmerz,5711,Springer,/scimag/journals/5711,/scimag/?journal=5711&page=1,99,/scimag/?journal=5711&year=2017&volume=31&issue=S2,/scimag/?journal=5711&year=2018&volume=32&issue=S1,/scimag/?journal=5711&year=2019&volume=33&issue=S1,/scimag/?journal=5711&year=2020&volume=34&issue=S2,
Der Unfallchirurg,5713,Springer,/scimag/journals/5713,/scimag/?journal=5713&page=1,159,/scimag/?journal=5713&year=2017&volume=120&issue=1,/scimag/?journal=5713&year=2018&volume=121&issue=1,/scimag/?journal=5713&year=2019&volume=122&issue=1,/scimag/?journal=5713&year=2020&volume=123&issue=S1,/scimag/?journal=5713&year=2021&volume=124&issue=1
Der Urologe A,5714,Springer,/scimag/journals/5714,/scimag/?journal=5714&page=1,212,/scimag/?journal=5714&year=2017&volume=56&issue=S1,/scimag/?journal=5714&year=2018&volume=57&issue=S1,/scimag/?journal=5714&year=2019&volume=58&issue=1,/scimag/?journal=5714&year=2020&volume=59&issue=S2,
Der Urologe B,5715,Springer,/scimag/journals/5715,/scimag/?journal=5715&page=1,28,,,,,
Dermatology and Therapy,5727,Springer Healthcare Communications,/scimag/journals/5727,/scimag/?journal=5727&page=1,19,/scimag/?journal=5727&year=2017&volume=7&issue=1%20Supplement,/scimag/?journal=5727&year=2018&volume=8&issue=1,/scimag/?journal=5727&year=2019&volume=&issue=,/scimag/?journal=5727&year=2020&volume=10&issue=1,
Design Automation for Embedded Systems,5737,Springer US,/scimag/journals/5737,/scimag/?journal=5737&page=1,16,/scimag/?journal=5737&year=2017&volume=21&issue=1,/scimag/?journal=5737&year=2018&volume=22&issue=1-2,/scimag/?journal=5737&year=2019&volume=&issue=,/scimag/?journal=5737&year=2020&volume=24&issue=3,
"Designs, Codes and Cryptography",5747,Springer,/scimag/journals/5747,/scimag/?journal=5747&page=1,111,/scimag/?journal=5747&year=2017&volume=82&issue=1-2,/scimag/?journal=5747&year=2018&volume=86&issue=3,/scimag/?journal=5747&year=2019&volume=87&issue=2-3,/scimag/?journal=5747&year=2020&volume=88&issue=5,
Deutsches und Europäisches Familienrecht,5761,Springer,/scimag/journals/5761,/scimag/?journal=5761&page=1,2,,,,,
Development Genes and Evolution,5770,Springer-Verlag,/scimag/journals/5770,/scimag/?journal=5770&page=1,248,/scimag/?journal=5770&year=2017&volume=227&issue=1,/scimag/?journal=5770&year=2018&volume=228&issue=2,/scimag/?journal=5770&year=2019&volume=&issue=,/scimag/?journal=5770&year=2020&volume=230&issue=1,
Diabetologia,5831,Springer,/scimag/journals/5831,/scimag/?journal=5831&page=1,518,/scimag/?journal=5831&year=2017&volume=60&issue=S1,/scimag/?journal=5831&year=2018&volume=61&issue=S1,/scimag/?journal=5831&year=2019&volume=62&issue=1,/scimag/?journal=5831&year=2020&volume=63&issue=S1,/scimag/?journal=5831&year=2021&volume=64&issue=1
Diabetology International,5835,Springer Japan,/scimag/journals/5835,/scimag/?journal=5835&page=1,19,/scimag/?journal=5835&year=2017&volume=8&issue=1,/scimag/?journal=5835&year=2018&volume=9&issue=4,/scimag/?journal=5835&year=2019&volume=10&issue=1,/scimag/?journal=5835&year=2020&volume=11&issue=3,/scimag/?journal=5835&year=2021&volume=12&issue=1
Dialectical Anthropology,5851,Springer,/scimag/journals/5851,/scimag/?journal=5851&page=1,92,/scimag/?journal=5851&year=2017&volume=41&issue=1,/scimag/?journal=5851&year=2018&volume=42&issue=1,/scimag/?journal=5851&year=2019&volume=43&issue=1,/scimag/?journal=5851&year=2020&volume=44&issue=1,
Die Weltwirtschaft,5886,Springer,/scimag/journals/5886,/scimag/?journal=5886&page=1,1,,,,,
Differential Equations,5888,Springer,/scimag/journals/5888,/scimag/?journal=5888&page=1,162,/scimag/?journal=5888&year=2017&volume=53&issue=1,/scimag/?journal=5888&year=2018&volume=54&issue=1,/scimag/?journal=5888&year=2019&volume=55&issue=1,/scimag/?journal=5888&year=2020&volume=56&issue=1,
Digestive Diseases and Sciences,5900,Springer US,/scimag/journals/5900,/scimag/?journal=5900&page=1,821,/scimag/?journal=5900&year=2017&volume=62&issue=1,/scimag/?journal=5900&year=2018&volume=63&issue=1,/scimag/?journal=5900&year=2019&volume=64&issue=1,/scimag/?journal=5900&year=2020&volume=65&issue=2,
