Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Drug Testing and Analysis,6062,John Wiley and Sons,/scimag/journals/6062,/scimag/?journal=6062&page=1,79,/scimag/?journal=6062&year=2017&volume=9&issue=1,/scimag/?journal=6062&year=2018&volume=10&issue=1,/scimag/?journal=6062&year=2019&volume=11&issue=1,/scimag/?journal=6062&year=2020&volume=12&issue=1,/scimag/?journal=6062&year=2021&volume=13&issue=4
Dyslexia,6099,John Wiley and Sons,/scimag/journals/6099,/scimag/?journal=6099&page=1,27,/scimag/?journal=6099&year=2017&volume=23&issue=1,/scimag/?journal=6099&year=2018&volume=24&issue=1,/scimag/?journal=6099&year=2019&volume=25&issue=1,/scimag/?journal=6099&year=2020&volume=26&issue=1,
Early Medieval Europe,6114,John Wiley and Sons,/scimag/journals/6114,/scimag/?journal=6114&page=1,43,/scimag/?journal=6114&year=2017&volume=25&issue=1,/scimag/?journal=6114&year=2018&volume=26&issue=1,/scimag/?journal=6114&year=2019&volume=27&issue=1,/scimag/?journal=6114&year=2020&volume=28&issue=1,/scimag/?journal=6114&year=2021&volume=29&issue=1
Earthquake Engineering & Structural Dynamics,6135,John Wiley and Sons,/scimag/journals/6135,/scimag/?journal=6135&page=1,189,/scimag/?journal=6135&year=2017&volume=46&issue=1,/scimag/?journal=6135&year=2018&volume=47&issue=1,/scimag/?journal=6135&year=2019&volume=48&issue=1,/scimag/?journal=6135&year=2020&volume=49&issue=1,/scimag/?journal=6135&year=2021&volume=50&issue=1
Echocardiography,6177,John Wiley and Sons,/scimag/journals/6177,/scimag/?journal=6177&page=1,238,/scimag/?journal=6177&year=2017&volume=34&issue=1,/scimag/?journal=6177&year=2018&volume=35&issue=1,/scimag/?journal=6177&year=2019&volume=36&issue=1,/scimag/?journal=6177&year=2020&volume=37&issue=1,
Eco-Management and Auditing,6218,John Wiley and Sons,/scimag/journals/6218,/scimag/?journal=6218&page=1,5,,,,,
Ecography,6181,John Wiley and Sons,/scimag/journals/6181,/scimag/?journal=6181&page=1,165,/scimag/?journal=6181&year=2017&volume=40&issue=1,/scimag/?journal=6181&year=2018&volume=41&issue=7,/scimag/?journal=6181&year=2019&volume=42&issue=4,/scimag/?journal=6181&year=2020&volume=43&issue=1,/scimag/?journal=6181&year=2021&volume=44&issue=1
Ecohydrology,6183,John Wiley and Sons,/scimag/journals/6183,/scimag/?journal=6183&page=1,52,/scimag/?journal=6183&year=2017&volume=10&issue=1,/scimag/?journal=6183&year=2018&volume=11&issue=1,/scimag/?journal=6183&year=2019&volume=12&issue=1,/scimag/?journal=6183&year=2020&volume=13&issue=1,/scimag/?journal=6183&year=2021&volume=&issue=
Ecological Entomology,6198,John Wiley and Sons,/scimag/journals/6198,/scimag/?journal=6198&page=1,265,/scimag/?journal=6198&year=2017&volume=42&issue=,/scimag/?journal=6198&year=2018&volume=43&issue=1,/scimag/?journal=6198&year=2019&volume=44&issue=1,/scimag/?journal=6198&year=2020&volume=45&issue=1,/scimag/?journal=6198&year=2021&volume=46&issue=1
Ecological Management & Restoration,6201,John Wiley and Sons,/scimag/journals/6201,/scimag/?journal=6201&page=1,44,/scimag/?journal=6201&year=2017&volume=18&issue=1,/scimag/?journal=6201&year=2018&volume=19&issue=,/scimag/?journal=6201&year=2019&volume=20&issue=1,/scimag/?journal=6201&year=2020&volume=21&issue=1,
Ecology Letters,6215,John Wiley and Sons,/scimag/journals/6215,/scimag/?journal=6215&page=1,134,/scimag/?journal=6215&year=2017&volume=20&issue=1,/scimag/?journal=6215&year=2018&volume=21&issue=1,/scimag/?journal=6215&year=2019&volume=22&issue=1,/scimag/?journal=6215&year=2020&volume=23&issue=1,/scimag/?journal=6215&year=2021&volume=24&issue=1
Ecology of Freshwater Fish,6217,John Wiley and Sons,/scimag/journals/6217,/scimag/?journal=6217&page=1,59,/scimag/?journal=6217&year=2017&volume=26&issue=1,/scimag/?journal=6217&year=2018&volume=27&issue=1,/scimag/?journal=6217&year=2019&volume=28&issue=1,/scimag/?journal=6217&year=2020&volume=29&issue=1,/scimag/?journal=6217&year=2021&volume=30&issue=1
Econometrica,6221,John Wiley and Sons,/scimag/journals/6221,/scimag/?journal=6221&page=1,402,/scimag/?journal=6221&year=2017&volume=85&issue=1,/scimag/?journal=6221&year=2018&volume=86&issue=1,/scimag/?journal=6221&year=2019&volume=87&issue=1,/scimag/?journal=6221&year=2020&volume=88&issue=1,
Economic Affairs,6227,John Wiley and Sons,/scimag/journals/6227,/scimag/?journal=6227&page=1,128,/scimag/?journal=6227&year=2017&volume=37&issue=1,/scimag/?journal=6227&year=2018&volume=38&issue=1,/scimag/?journal=6227&year=2019&volume=39&issue=1,/scimag/?journal=6227&year=2020&volume=40&issue=1,
Economic Notes,6242,John Wiley and Sons,/scimag/journals/6242,/scimag/?journal=6242&page=1,17,/scimag/?journal=6242&year=2017&volume=46&issue=1,/scimag/?journal=6242&year=2018&volume=47&issue=1,/scimag/?journal=6242&year=2019&volume=48&issue=1,/scimag/?journal=6242&year=2020&volume=49&issue=1,
Economic Outlook,6243,John Wiley and Sons,/scimag/journals/6243,/scimag/?journal=6243&page=1,71,/scimag/?journal=6243&year=2017&volume=41&issue=s5,/scimag/?journal=6243&year=2018&volume=42&issue=,/scimag/?journal=6243&year=2019&volume=43&issue=S8,/scimag/?journal=6243&year=2020&volume=44&issue=S1,
Economic Policy,6245,John Wiley and Sons,/scimag/journals/6245,/scimag/?journal=6245&page=1,39,/scimag/?journal=6245&year=2017&volume=32&issue=89,/scimag/?journal=6245&year=2018&volume=33&issue=93,/scimag/?journal=6245&year=2019&volume=34&issue=97,/scimag/?journal=6245&year=2020&volume=35&issue=101,
Economic Record,6247,John Wiley and Sons,/scimag/journals/6247,/scimag/?journal=6247&page=1,178,/scimag/?journal=6247&year=2017&volume=93&issue=,/scimag/?journal=6247&year=2018&volume=94&issue=,/scimag/?journal=6247&year=2019&volume=95&issue=S1,/scimag/?journal=6247&year=2020&volume=96&issue=S1,
Economica,6251,John Wiley and Sons,/scimag/journals/6251,/scimag/?journal=6251&page=1,385,/scimag/?journal=6251&year=2017&volume=84&issue=334,/scimag/?journal=6251&year=2018&volume=85&issue=338,/scimag/?journal=6251&year=2019&volume=86&issue=341,/scimag/?journal=6251&year=2020&volume=87&issue=345,/scimag/?journal=6251&year=2021&volume=88&issue=349
Economics & Politics,6253,John Wiley and Sons,/scimag/journals/6253,/scimag/?journal=6253&page=1,23,/scimag/?journal=6253&year=2017&volume=29&issue=1,/scimag/?journal=6253&year=2018&volume=30&issue=1,/scimag/?journal=6253&year=2019&volume=31&issue=1,/scimag/?journal=6253&year=2020&volume=32&issue=1,
Economics of Transition,6262,John Wiley and Sons,/scimag/journals/6262,/scimag/?journal=6262&page=1,34,/scimag/?journal=6262&year=2017&volume=25&issue=1,/scimag/?journal=6262&year=2018&volume=26&issue=1,,,
Ecosystem Health,6275,John Wiley and Sons,/scimag/journals/6275,/scimag/?journal=6275&page=1,7,,,,,
Educational Measurement: Issues and Practice,6329,John Wiley and Sons,/scimag/journals/6329,/scimag/?journal=6329&page=1,61,/scimag/?journal=6329&year=2017&volume=36&issue=1,/scimag/?journal=6329&year=2018&volume=37&issue=1,/scimag/?journal=6329&year=2019&volume=38&issue=1,/scimag/?journal=6329&year=2020&volume=39&issue=1,
Educational Philosophy and Theory,6331,John Wiley and Sons,/scimag/journals/6331,/scimag/?journal=6331&page=1,117,/scimag/?journal=6331&year=2017&volume=49&issue=1,/scimag/?journal=6331&year=2018&volume=50&issue=4,/scimag/?journal=6331&year=2019&volume=51&issue=1,/scimag/?journal=6331&year=2020&volume=52&issue=5,/scimag/?journal=6331&year=2021&volume=&issue=
Educational Theory,6350,John Wiley and Sons,/scimag/journals/6350,/scimag/?journal=6350&page=1,113,/scimag/?journal=6350&year=2017&volume=67&issue=1,/scimag/?journal=6350&year=2018&volume=68&issue=1,/scimag/?journal=6350&year=2019&volume=69&issue=1,/scimag/?journal=6350&year=2020&volume=70&issue=1,
Electrical Engineering in Japan,6403,John Wiley and Sons,/scimag/journals/6403,/scimag/?journal=6403&page=1,228,/scimag/?journal=6403&year=2017&volume=198&issue=1,/scimag/?journal=6403&year=2018&volume=202&issue=1,/scimag/?journal=6403&year=2019&volume=206&issue=1,/scimag/?journal=6403&year=2020&volume=210&issue=1-4,
Electroanalysis,6405,John Wiley and Sons,/scimag/journals/6405,/scimag/?journal=6405&page=1,374,/scimag/?journal=6405&year=2017&volume=29&issue=1,/scimag/?journal=6405&year=2018&volume=30&issue=1,/scimag/?journal=6405&year=2019&volume=31&issue=1,/scimag/?journal=6405&year=2020&volume=32&issue=1,/scimag/?journal=6405&year=2021&volume=&issue=
Electronic Journal of Theoretical Chemistry,6429,John Wiley and Sons,/scimag/journals/6429,/scimag/?journal=6429&page=1,3,,,,,
Electronics and Communications in Japan (Part I: Communications)),6443,John Wiley and Sons,/scimag/journals/6443,/scimag/?journal=6443&page=1,137,,,,,
Electronics and Communications in Japan (Part II: Electronics)),6444,John Wiley and Sons,/scimag/journals/6444,/scimag/?journal=6444&page=1,97,,,,,
Electronics and Communications in Japan (Part III: Fundamental Electronic Science)),6445,John Wiley and Sons,/scimag/journals/6445,/scimag/?journal=6445&page=1,80,,,,,
ELECTROPHORESIS,6450,John Wiley and Sons,/scimag/journals/6450,/scimag/?journal=6450&page=1,609,/scimag/?journal=6450&year=2017&volume=38&issue=1,/scimag/?journal=6450&year=2018&volume=39&issue=1,/scimag/?journal=6450&year=2019&volume=40&issue=1,/scimag/?journal=6450&year=2020&volume=41&issue=1-2,/scimag/?journal=6450&year=2021&volume=&issue=
EMBO Molecular Medicine,6460,John Wiley and Sons,/scimag/journals/6460,/scimag/?journal=6460&page=1,52,/scimag/?journal=6460&year=2017&volume=9&issue=1,/scimag/?journal=6460&year=2018&volume=10&issue=1,/scimag/?journal=6460&year=2019&volume=11&issue=1,/scimag/?journal=6460&year=2020&volume=12&issue=2,
Emergency Medicine Australasia,6526,John Wiley and Sons,/scimag/journals/6526,/scimag/?journal=6526&page=1,141,/scimag/?journal=6526&year=2017&volume=29&issue=1,/scimag/?journal=6526&year=2018&volume=30&issue=,/scimag/?journal=6526&year=2019&volume=31&issue=,/scimag/?journal=6526&year=2020&volume=32&issue=S1,
Employment Relations Today,6555,John Wiley and Sons,/scimag/journals/6555,/scimag/?journal=6555&page=1,70,/scimag/?journal=6555&year=2017&volume=43&issue=4,/scimag/?journal=6555&year=2018&volume=44&issue=4,,,
Endodontic Topics,6584,John Wiley and Sons,/scimag/journals/6584,/scimag/?journal=6584&page=1,28,,,,,
Engineering in Life Sciences,6645,John Wiley and Sons,/scimag/journals/6645,/scimag/?journal=6645&page=1,77,/scimag/?journal=6645&year=2017&volume=17&issue=1,/scimag/?journal=6645&year=2018&volume=18&issue=1,/scimag/?journal=6645&year=2019&volume=19&issue=1,/scimag/?journal=6645&year=2020&volume=20&issue=1-2,
English Literary Renaissance,6669,John Wiley and Sons,/scimag/journals/6669,/scimag/?journal=6669&page=1,42,/scimag/?journal=6669&year=2017&volume=47&issue=1,/scimag/?journal=6669&year=2018&volume=48&issue=1,/scimag/?journal=6669&year=2019&volume=49&issue=1,/scimag/?journal=6669&year=2020&volume=50&issue=1,/scimag/?journal=6669&year=2021&volume=51&issue=1
Entomological Research,6693,John Wiley and Sons,/scimag/journals/6693,/scimag/?journal=6693&page=1,44,/scimag/?journal=6693&year=2017&volume=47&issue=1,/scimag/?journal=6693&year=2018&volume=48&issue=1,/scimag/?journal=6693&year=2019&volume=49&issue=1,/scimag/?journal=6693&year=2020&volume=50&issue=1,
Entomological Science,6695,John Wiley and Sons,/scimag/journals/6695,/scimag/?journal=6695&page=1,40,/scimag/?journal=6695&year=2017&volume=20&issue=1,/scimag/?journal=6695&year=2018&volume=21&issue=1,/scimag/?journal=6695&year=2019&volume=22&issue=1,/scimag/?journal=6695&year=2020&volume=23&issue=1,
Entrepreneurship Theory and Practice,6699,John Wiley and Sons,/scimag/journals/6699,/scimag/?journal=6699&page=1,54,/scimag/?journal=6699&year=2017&volume=41&issue=1,/scimag/?journal=6699&year=2018&volume=42&issue=2,/scimag/?journal=6699&year=2019&volume=&issue=,/scimag/?journal=6699&year=2020&volume=&issue=,
Environmental and Molecular Mutagenesis,6721,John Wiley and Sons,/scimag/journals/6721,/scimag/?journal=6721&page=1,154,/scimag/?journal=6721&year=2017&volume=58&issue=,/scimag/?journal=6721&year=2018&volume=59&issue=,/scimag/?journal=6721&year=2019&volume=60&issue=S1,/scimag/?journal=6721&year=2020&volume=61&issue=S1,
Environmental Law & Management,6760,John Wiley and Sons,/scimag/journals/6760,/scimag/?journal=6760&page=1,3,,,,,
Environmental Microbiology,6766,John Wiley and Sons,/scimag/journals/6766,/scimag/?journal=6766&page=1,233,/scimag/?journal=6766&year=2017&volume=19&issue=1,/scimag/?journal=6766&year=2018&volume=20&issue=1,/scimag/?journal=6766&year=2019&volume=21&issue=1,/scimag/?journal=6766&year=2020&volume=22&issue=1,/scimag/?journal=6766&year=2021&volume=&issue=
Environmental Quality Management,6784,John Wiley and Sons,/scimag/journals/6784,/scimag/?journal=6784&page=1,53,/scimag/?journal=6784&year=2017&volume=26&issue=3,/scimag/?journal=6784&year=2018&volume=27&issue=3,/scimag/?journal=6784&year=2019&volume=28&issue=3,/scimag/?journal=6784&year=2020&volume=29&issue=3,
Environmental Toxicology,6801,John Wiley and Sons,/scimag/journals/6801,/scimag/?journal=6801&page=1,117,/scimag/?journal=6801&year=2017&volume=32&issue=1,/scimag/?journal=6801&year=2018&volume=33&issue=1,/scimag/?journal=6801&year=2019&volume=34&issue=1,/scimag/?journal=6801&year=2020&volume=35&issue=1,/scimag/?journal=6801&year=2021&volume=36&issue=1
Environmental Toxicology and Chemistry,6803,John Wiley and Sons,/scimag/journals/6803,/scimag/?journal=6803&page=1,438,/scimag/?journal=6803&year=2017&volume=36&issue=1,/scimag/?journal=6803&year=2018&volume=37&issue=1,/scimag/?journal=6803&year=2019&volume=38&issue=1,/scimag/?journal=6803&year=2020&volume=39&issue=1,/scimag/?journal=6803&year=2021&volume=40&issue=1
Environmetrics,6806,John Wiley and Sons,/scimag/journals/6806,/scimag/?journal=6806&page=1,70,/scimag/?journal=6806&year=2017&volume=28&issue=1,/scimag/?journal=6806&year=2018&volume=29&issue=1,/scimag/?journal=6806&year=2019&volume=30&issue=1,/scimag/?journal=6806&year=2020&volume=31&issue=1,
Epilepsy Currents,6830,John Wiley and Sons,/scimag/journals/6830,/scimag/?journal=6830&page=1,65,/scimag/?journal=6830&year=2017&volume=17&issue=1,/scimag/?journal=6830&year=2018&volume=18&issue=1,/scimag/?journal=6830&year=2019&volume=19&issue=1,/scimag/?journal=6830&year=2020&volume=20&issue=2,
EPPO Bulletin,6841,John Wiley and Sons,/scimag/journals/6841,/scimag/?journal=6841&page=1,182,/scimag/?journal=6841&year=2017&volume=47&issue=1,/scimag/?journal=6841&year=2018&volume=48&issue=1,/scimag/?journal=6841&year=2019&volume=49&issue=1,/scimag/?journal=6841&year=2020&volume=50&issue=1,
Equine Veterinary Education,6846,John Wiley and Sons,/scimag/journals/6846,/scimag/?journal=6846&page=1,153,/scimag/?journal=6846&year=2017&volume=29&issue=,/scimag/?journal=6846&year=2018&volume=30&issue=1,/scimag/?journal=6846&year=2019&volume=31&issue=S9,/scimag/?journal=6846&year=2020&volume=32&issue=S10,/scimag/?journal=6846&year=2021&volume=33&issue=1
Ethics & International Affairs,6930,John Wiley and Sons,/scimag/journals/6930,/scimag/?journal=6930&page=1,57,/scimag/?journal=6930&year=2017&volume=31&issue=1,/scimag/?journal=6930&year=2018&volume=32&issue=1,/scimag/?journal=6930&year=2019&volume=33&issue=1,/scimag/?journal=6930&year=2020&volume=34&issue=1,
Ethology,6967,John Wiley and Sons,/scimag/journals/6967,/scimag/?journal=6967&page=1,1,,,,,/scimag/?journal=6967&year=2021&volume=127&issue=8
EuroChoices,6999,John Wiley and Sons,/scimag/journals/6999,/scimag/?journal=6999&page=1,24,/scimag/?journal=6999&year=2017&volume=16&issue=1,/scimag/?journal=6999&year=2018&volume=17&issue=1,/scimag/?journal=6999&year=2019&volume=18&issue=1,/scimag/?journal=6999&year=2020&volume=19&issue=1,
European Eating Disorders Review,7031,John Wiley and Sons,/scimag/journals/7031,/scimag/?journal=7031&page=1,74,/scimag/?journal=7031&year=2017&volume=25&issue=1,/scimag/?journal=7031&year=2018&volume=26&issue=1,/scimag/?journal=7031&year=2019&volume=27&issue=1,/scimag/?journal=7031&year=2020&volume=28&issue=1,
European Financial Management,7038,John Wiley and Sons,/scimag/journals/7038,/scimag/?journal=7038&page=1,40,/scimag/?journal=7038&year=2017&volume=23&issue=1,/scimag/?journal=7038&year=2018&volume=24&issue=1,/scimag/?journal=7038&year=2019&volume=25&issue=1,/scimag/?journal=7038&year=2020&volume=26&issue=1,
European Journal of Allergy and Clinical Immunology,7059,John Wiley and Sons,/scimag/journals/7059,/scimag/?journal=7059&page=1,1,,,,,
European Journal of Anaesthesiology,7062,John Wiley and Sons,/scimag/journals/7062,/scimag/?journal=7062&page=1,563,/scimag/?journal=7062&year=2017&volume=34&issue=1,/scimag/?journal=7062&year=2018&volume=35&issue=1,/scimag/?journal=7062&year=2019&volume=36&issue=1,/scimag/?journal=7062&year=2020&volume=Publish%20Ahead%20of%20Print&issue=,/scimag/?journal=7062&year=2021&volume=38&issue=1
European Journal of Biochemistry,7070,John Wiley and Sons,/scimag/journals/7070,/scimag/?journal=7070&page=1,1542,/scimag/?journal=7070&year=2017&volume=22&issue=S1,/scimag/?journal=7070&year=2018&volume=23&issue=1,/scimag/?journal=7070&year=2019&volume=24&issue=1,/scimag/?journal=7070&year=2020&volume=25&issue=1,/scimag/?journal=7070&year=2021&volume=&issue=
European Journal of Cancer Care,7074,John Wiley and Sons,/scimag/journals/7074,/scimag/?journal=7074&page=1,117,/scimag/?journal=7074&year=2017&volume=26&issue=1,/scimag/?journal=7074&year=2018&volume=27&issue=1,/scimag/?journal=7074&year=2019&volume=28&issue=1,/scimag/?journal=7074&year=2020&volume=29&issue=1,
European Journal of Clinical Investigation,7085,John Wiley and Sons,/scimag/journals/7085,/scimag/?journal=7085&page=1,268,/scimag/?journal=7085&year=2017&volume=47&issue=,/scimag/?journal=7085&year=2018&volume=48&issue=,/scimag/?journal=7085&year=2019&volume=49&issue=S1,/scimag/?journal=7085&year=2020&volume=50&issue=S1,/scimag/?journal=7085&year=2021&volume=&issue=
European Journal of Dental Education,7096,John Wiley and Sons,/scimag/journals/7096,/scimag/?journal=7096&page=1,56,/scimag/?journal=7096&year=2017&volume=21&issue=,/scimag/?journal=7096&year=2018&volume=22&issue=,/scimag/?journal=7096&year=2019&volume=23&issue=1,/scimag/?journal=7096&year=2020&volume=24&issue=1,
European Journal of Education,7104,John Wiley and Sons,/scimag/journals/7104,/scimag/?journal=7104&page=1,91,/scimag/?journal=7104&year=2017&volume=52&issue=1,/scimag/?journal=7104&year=2018&volume=53&issue=1,/scimag/?journal=7104&year=2019&volume=54&issue=1,/scimag/?journal=7104&year=2020&volume=55&issue=1,
European Journal of Haematology,7116,John Wiley and Sons,/scimag/journals/7116,/scimag/?journal=7116&page=1,360,/scimag/?journal=7116&year=2017&volume=98&issue=,/scimag/?journal=7116&year=2018&volume=100&issue=,/scimag/?journal=7116&year=2019&volume=102&issue=1,/scimag/?journal=7116&year=2020&volume=104&issue=1,
European Journal of Immunogenetics,7126,John Wiley and Sons,/scimag/journals/7126,/scimag/?journal=7126&page=1,1,,,,,
European Journal of Immunology,7127,John Wiley and Sons,/scimag/journals/7127,/scimag/?journal=7127&page=1,703,/scimag/?journal=7127&year=2017&volume=47&issue=,/scimag/?journal=7127&year=2018&volume=48&issue=,/scimag/?journal=7127&year=2019&volume=49&issue=S2,/scimag/?journal=7127&year=2020&volume=50&issue=1,
