Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Environment Science and Policy for Sustainable Development,6716,Taylor and Francis Group,/scimag/journals/6716,/scimag/?journal=6716&page=1,162,/scimag/?journal=6716&year=2017&volume=59&issue=1,/scimag/?journal=6716&year=2018&volume=60&issue=1,/scimag/?journal=6716&year=2019&volume=61&issue=1,/scimag/?journal=6716&year=2020&volume=62&issue=1,
Environmental Bioindicators,6724,Taylor and Francis Group,/scimag/journals/6724,/scimag/?journal=6724&page=1,5,,,,,
Environmental Claims Journal,6730,Taylor and Francis Group,/scimag/journals/6730,/scimag/?journal=6730&page=1,45,/scimag/?journal=6730&year=2017&volume=29&issue=1,/scimag/?journal=6730&year=2018&volume=30&issue=1,/scimag/?journal=6730&year=2019&volume=31&issue=1,/scimag/?journal=6730&year=2020&volume=32&issue=1,/scimag/?journal=6730&year=2021&volume=33&issue=1
Environmental Communication / A Journal of Nature and Culture,6731,Taylor and Francis Group,/scimag/journals/6731,/scimag/?journal=6731&page=1,27,/scimag/?journal=6731&year=2017&volume=11&issue=1,/scimag/?journal=6731&year=2018&volume=12&issue=1,/scimag/?journal=6731&year=2019&volume=13&issue=1,/scimag/?journal=6731&year=2020&volume=14&issue=7,/scimag/?journal=6731&year=2021&volume=&issue=
Environmental Education Research,6737,Taylor and Francis Group,/scimag/journals/6737,/scimag/?journal=6737&page=1,58,/scimag/?journal=6737&year=2017&volume=23&issue=2,/scimag/?journal=6737&year=2018&volume=24&issue=1,/scimag/?journal=6737&year=2019&volume=25&issue=1,/scimag/?journal=6737&year=2020&volume=26&issue=1,
Environmental Forensics,6744,Taylor and Francis Group,/scimag/journals/6744,/scimag/?journal=6744&page=1,35,/scimag/?journal=6744&year=2017&volume=18&issue=1,/scimag/?journal=6744&year=2018&volume=19&issue=1,/scimag/?journal=6744&year=2019&volume=20&issue=1,/scimag/?journal=6744&year=2020&volume=21&issue=1,
Environmental Sciences,6794,Taylor and Francis Group,/scimag/journals/6794,/scimag/?journal=6794&page=1,7,/scimag/?journal=6794&year=2017&volume=5&issue=,/scimag/?journal=6794&year=2018&volume=6&issue=1,,/scimag/?journal=6794&year=2020&volume=8&issue=1,
Equity & Excellence in Education,6848,Taylor and Francis Group,/scimag/journals/6848,/scimag/?journal=6848&page=1,102,/scimag/?journal=6848&year=2017&volume=50&issue=1,/scimag/?journal=6848&year=2018&volume=51&issue=1,/scimag/?journal=6848&year=2019&volume=52&issue=1,/scimag/?journal=6848&year=2020&volume=53&issue=1-2,
Ergonomics,6859,Taylor and Francis Group,/scimag/journals/6859,/scimag/?journal=6859&page=1,316,/scimag/?journal=6859&year=2017&volume=60&issue=1,/scimag/?journal=6859&year=2018&volume=&issue=,/scimag/?journal=6859&year=2019&volume=62&issue=7,/scimag/?journal=6859&year=2020&volume=63&issue=3,/scimag/?journal=6859&year=2021&volume=&issue=
Ernährungsforschung,6867,Taylor and Francis Group,/scimag/journals/6867,/scimag/?journal=6867&page=1,1,,,,,
Ethics & Behavior,6928,Taylor and Francis Group,/scimag/journals/6928,/scimag/?journal=6928&page=1,45,/scimag/?journal=6928&year=2017&volume=27&issue=3,/scimag/?journal=6928&year=2018&volume=28&issue=8,/scimag/?journal=6928&year=2019&volume=29&issue=3,/scimag/?journal=6928&year=2020&volume=30&issue=4,
Ethics and Education,6931,Taylor and Francis Group,/scimag/journals/6931,/scimag/?journal=6931&page=1,16,/scimag/?journal=6931&year=2017&volume=12&issue=1,/scimag/?journal=6931&year=2018&volume=13&issue=1,/scimag/?journal=6931&year=2019&volume=14&issue=1,/scimag/?journal=6931&year=2020&volume=15&issue=1,
Ethics and Social Welfare,6933,Taylor and Francis Group,/scimag/journals/6933,/scimag/?journal=6933&page=1,22,/scimag/?journal=6933&year=2017&volume=11&issue=1,/scimag/?journal=6933&year=2018&volume=12&issue=1,/scimag/?journal=6933&year=2019&volume=13&issue=1,/scimag/?journal=6933&year=2020&volume=14&issue=1,
Ethics Place & Environment,6937,Taylor and Francis Group,/scimag/journals/6937,/scimag/?journal=6937&page=1,14,,,,,
Ethics Policy & Environment,6938,Taylor and Francis Group,/scimag/journals/6938,/scimag/?journal=6938&page=1,17,/scimag/?journal=6938&year=2017&volume=20&issue=1,/scimag/?journal=6938&year=2018&volume=21&issue=1,/scimag/?journal=6938&year=2019&volume=22&issue=1,/scimag/?journal=6938&year=2020&volume=23&issue=1,/scimag/?journal=6938&year=2021&volume=&issue=
Ethnic and Racial Studies,6953,Taylor and Francis Group,/scimag/journals/6953,/scimag/?journal=6953&page=1,171,/scimag/?journal=6953&year=2017&volume=40&issue=1,/scimag/?journal=6953&year=2018&volume=41&issue=3,/scimag/?journal=6953&year=2019&volume=42&issue=3,/scimag/?journal=6953&year=2020&volume=43&issue=1,/scimag/?journal=6953&year=2021&volume=44&issue=1
Ethnicity & Health,6955,Taylor and Francis Group,/scimag/journals/6955,/scimag/?journal=6955&page=1,43,/scimag/?journal=6955&year=2017&volume=22&issue=1,/scimag/?journal=6955&year=2018&volume=&issue=,/scimag/?journal=6955&year=2019&volume=&issue=,/scimag/?journal=6955&year=2020&volume=25&issue=2,
Ethnography & Education,6959,Taylor and Francis Group,/scimag/journals/6959,/scimag/?journal=6959&page=1,17,/scimag/?journal=6959&year=2017&volume=12&issue=1,/scimag/?journal=6959&year=2018&volume=13&issue=1,/scimag/?journal=6959&year=2019&volume=14&issue=1,/scimag/?journal=6959&year=2020&volume=15&issue=1,
Ethnomusicology Forum,6964,Taylor and Francis Group,/scimag/journals/6964,/scimag/?journal=6964&page=1,26,/scimag/?journal=6964&year=2017&volume=26&issue=1,/scimag/?journal=6964&year=2018&volume=27&issue=1,/scimag/?journal=6964&year=2019&volume=28&issue=1,/scimag/?journal=6964&year=2020&volume=29&issue=1,
Ethnopolitics,6965,Taylor and Francis Group,/scimag/journals/6965,/scimag/?journal=6965&page=1,25,/scimag/?journal=6965&year=2017&volume=16&issue=1,/scimag/?journal=6965&year=2018&volume=17&issue=1,/scimag/?journal=6965&year=2019&volume=18&issue=1,/scimag/?journal=6965&year=2020&volume=19&issue=3,
Ethnos,6966,Taylor and Francis Group,/scimag/journals/6966,/scimag/?journal=6966&page=1,83,/scimag/?journal=6966&year=2017&volume=82&issue=2,/scimag/?journal=6966&year=2018&volume=&issue=,/scimag/?journal=6966&year=2019&volume=84&issue=1,/scimag/?journal=6966&year=2020&volume=&issue=,
Ethology Ecology & Evolution,6969,Taylor and Francis Group,/scimag/journals/6969,/scimag/?journal=6969&page=1,57,/scimag/?journal=6969&year=2017&volume=29&issue=1,/scimag/?journal=6969&year=2018&volume=30&issue=1,/scimag/?journal=6969&year=2019&volume=31&issue=4,/scimag/?journal=6969&year=2020&volume=32&issue=1,
Europe Asia Studies,7006,Taylor and Francis Group,/scimag/journals/7006,/scimag/?journal=7006&page=1,249,/scimag/?journal=7006&year=2017&volume=69&issue=1,/scimag/?journal=7006&year=2018&volume=70&issue=1,/scimag/?journal=7006&year=2019&volume=71&issue=1,/scimag/?journal=7006&year=2020&volume=72&issue=1,
European Accounting Review,7008,Taylor and Francis Group,/scimag/journals/7008,/scimag/?journal=7008&page=1,52,/scimag/?journal=7008&year=2017&volume=26&issue=1,/scimag/?journal=7008&year=2018&volume=27&issue=1,/scimag/?journal=7008&year=2019&volume=28&issue=1,/scimag/?journal=7008&year=2020&volume=29&issue=1,
European Early Childhood Education Research Journal,7030,Taylor and Francis Group,/scimag/journals/7030,/scimag/?journal=7030&page=1,42,/scimag/?journal=7030&year=2017&volume=25&issue=1,/scimag/?journal=7030&year=2018&volume=26&issue=1,/scimag/?journal=7030&year=2019&volume=27&issue=1,/scimag/?journal=7030&year=2020&volume=28&issue=1,
European Journal of Cognitive Psychology,7089,Taylor and Francis Group,/scimag/journals/7089,/scimag/?journal=7089&page=1,32,,,,,
European Journal of Development Research,7098,Taylor and Francis Group,/scimag/journals/7098,/scimag/?journal=7098&page=1,50,/scimag/?journal=7098&year=2017&volume=29&issue=1,/scimag/?journal=7098&year=2018&volume=30&issue=1,/scimag/?journal=7098&year=2019&volume=31&issue=1,/scimag/?journal=7098&year=2020&volume=32&issue=1,
European Journal of Developmental Psychology,7099,Taylor and Francis Group,/scimag/journals/7099,/scimag/?journal=7099&page=1,33,/scimag/?journal=7099&year=2017&volume=14&issue=1,/scimag/?journal=7099&year=2018&volume=15&issue=1,/scimag/?journal=7099&year=2019&volume=16&issue=5,/scimag/?journal=7099&year=2020&volume=&issue=,
European Journal of Engineering Education,7108,Taylor and Francis Group,/scimag/journals/7108,/scimag/?journal=7108&page=1,109,/scimag/?journal=7108&year=2017&volume=42&issue=1,/scimag/?journal=7108&year=2018&volume=43&issue=1,/scimag/?journal=7108&year=2019&volume=44&issue=1-2,/scimag/?journal=7108&year=2020&volume=45&issue=1,
European Journal of English Studies,7109,Taylor and Francis Group,/scimag/journals/7109,/scimag/?journal=7109&page=1,26,/scimag/?journal=7109&year=2017&volume=21&issue=1,/scimag/?journal=7109&year=2018&volume=22&issue=1,/scimag/?journal=7109&year=2019&volume=23&issue=1,/scimag/?journal=7109&year=2020&volume=24&issue=1,
European Journal of Finance,7112,Taylor and Francis Group,/scimag/journals/7112,/scimag/?journal=7112&page=1,49,/scimag/?journal=7112&year=2017&volume=23&issue=7-9,/scimag/?journal=7112&year=2018&volume=24&issue=7-8,/scimag/?journal=7112&year=2019&volume=25&issue=2,/scimag/?journal=7112&year=2020&volume=26&issue=1,
European Journal of Higher Education,7121,Taylor and Francis Group,/scimag/journals/7121,/scimag/?journal=7121&page=1,14,/scimag/?journal=7121&year=2017&volume=7&issue=1,/scimag/?journal=7121&year=2018&volume=8&issue=1,/scimag/?journal=7121&year=2019&volume=9&issue=1,/scimag/?journal=7121&year=2020&volume=10&issue=1,
European Journal of Housing Policy,7124,Taylor and Francis Group,/scimag/journals/7124,/scimag/?journal=7124&page=1,21,,,,,
European Journal of Legal Education,7142,Taylor and Francis Group,/scimag/journals/7142,/scimag/?journal=7142&page=1,3,,,,,
European Journal of Morphology,7154,Taylor and Francis Group,/scimag/journals/7154,/scimag/?journal=7154&page=1,2,,,,,
European Journal of Phycology,7183,Taylor and Francis Group,/scimag/journals/7183,/scimag/?journal=7183&page=1,54,/scimag/?journal=7183&year=2017&volume=52&issue=1,/scimag/?journal=7183&year=2018&volume=53&issue=2,/scimag/?journal=7183&year=2019&volume=54&issue=sup1,/scimag/?journal=7183&year=2020&volume=55&issue=1,
European Journal of Psychotherapy & Counselling,7198,Taylor and Francis Group,/scimag/journals/7198,/scimag/?journal=7198&page=1,35,/scimag/?journal=7198&year=2017&volume=19&issue=1,/scimag/?journal=7198&year=2018&volume=20&issue=1,/scimag/?journal=7198&year=2019&volume=21&issue=1,/scimag/?journal=7198&year=2020&volume=22&issue=1-2,
European Journal of Social Work,7211,Taylor and Francis Group,/scimag/journals/7211,/scimag/?journal=7211&page=1,60,/scimag/?journal=7211&year=2017&volume=20&issue=1,/scimag/?journal=7211&year=2018&volume=21&issue=1,/scimag/?journal=7211&year=2019&volume=22&issue=1,/scimag/?journal=7211&year=2020&volume=23&issue=1,
European Journal of Special Needs Education,7216,Taylor and Francis Group,/scimag/journals/7216,/scimag/?journal=7216&page=1,54,/scimag/?journal=7216&year=2017&volume=32&issue=1,/scimag/?journal=7216&year=2018&volume=33&issue=1,/scimag/?journal=7216&year=2019&volume=34&issue=1,/scimag/?journal=7216&year=2020&volume=35&issue=1,
European Journal of Sport Science,7217,Taylor and Francis Group,/scimag/journals/7217,/scimag/?journal=7217&page=1,69,/scimag/?journal=7217&year=2017&volume=17&issue=1,/scimag/?journal=7217&year=2018&volume=18&issue=2,/scimag/?journal=7217&year=2019&volume=19&issue=8,/scimag/?journal=7217&year=2020&volume=&issue=,
European Journal of Surgery,7218,Taylor and Francis Group,/scimag/journals/7218,/scimag/?journal=7218&page=1,42,,,,,
European Journal of Teacher Education,7221,Taylor and Francis Group,/scimag/journals/7221,/scimag/?journal=7221&page=1,53,/scimag/?journal=7221&year=2017&volume=40&issue=1,/scimag/?journal=7221&year=2018&volume=41&issue=1,/scimag/?journal=7221&year=2019&volume=42&issue=1,/scimag/?journal=7221&year=2020&volume=43&issue=1,
European Journal of the History of Economic Thought,7222,Taylor and Francis Group,/scimag/journals/7222,/scimag/?journal=7222&page=1,55,/scimag/?journal=7222&year=2017&volume=24&issue=1,/scimag/?journal=7222&year=2018&volume=25&issue=1,/scimag/?journal=7222&year=2019&volume=26&issue=1,/scimag/?journal=7222&year=2020&volume=27&issue=1,/scimag/?journal=7222&year=2021&volume=&issue=
European Journal of Work and Organizational Psychology,7233,Taylor and Francis Group,/scimag/journals/7233,/scimag/?journal=7233&page=1,45,/scimag/?journal=7233&year=2017&volume=26&issue=1,/scimag/?journal=7233&year=2018&volume=27&issue=3,/scimag/?journal=7233&year=2019&volume=28&issue=1,/scimag/?journal=7233&year=2020&volume=29&issue=2,
European Planning Studies,7244,Taylor and Francis Group,/scimag/journals/7244,/scimag/?journal=7244&page=1,104,/scimag/?journal=7244&year=2017&volume=25&issue=1,/scimag/?journal=7244&year=2018&volume=26&issue=1,/scimag/?journal=7244&year=2019&volume=27&issue=1,/scimag/?journal=7244&year=2020&volume=28&issue=1,/scimag/?journal=7244&year=2021&volume=29&issue=1
European Review of History,7263,Taylor and Francis Group,/scimag/journals/7263,/scimag/?journal=7263&page=1,66,/scimag/?journal=7263&year=2017&volume=24&issue=1,/scimag/?journal=7263&year=2018&volume=25&issue=1,/scimag/?journal=7263&year=2019&volume=26&issue=1,/scimag/?journal=7263&year=2020&volume=27&issue=1-2,
European Review of Social Psychology,7265,Taylor and Francis Group,/scimag/journals/7265,/scimag/?journal=7265&page=1,13,/scimag/?journal=7265&year=2017&volume=28&issue=1,/scimag/?journal=7265&year=2018&volume=29&issue=1,/scimag/?journal=7265&year=2019&volume=30&issue=1,/scimag/?journal=7265&year=2020&volume=31&issue=01,
European Romantic Review,7266,Taylor and Francis Group,/scimag/journals/7266,/scimag/?journal=7266&page=1,51,/scimag/?journal=7266&year=2017&volume=28&issue=1,/scimag/?journal=7266&year=2018&volume=29&issue=1,/scimag/?journal=7266&year=2019&volume=30&issue=1,/scimag/?journal=7266&year=2020&volume=31&issue=1,
European Security,7267,Taylor and Francis Group,/scimag/journals/7267,/scimag/?journal=7267&page=1,43,/scimag/?journal=7267&year=2017&volume=26&issue=1,/scimag/?journal=7267&year=2018&volume=27&issue=1,/scimag/?journal=7267&year=2019&volume=28&issue=1,/scimag/?journal=7267&year=2020&volume=29&issue=1,
European Societies,7268,Taylor and Francis Group,/scimag/journals/7268,/scimag/?journal=7268&page=1,34,/scimag/?journal=7268&year=2017&volume=19&issue=1,/scimag/?journal=7268&year=2018&volume=20&issue=1,/scimag/?journal=7268&year=2019&volume=21&issue=1,/scimag/?journal=7268&year=2020&volume=22&issue=1,
European Sport Management Quarterly,7272,Taylor and Francis Group,/scimag/journals/7272,/scimag/?journal=7272&page=1,26,/scimag/?journal=7272&year=2017&volume=17&issue=1,/scimag/?journal=7272&year=2018&volume=18&issue=1,/scimag/?journal=7272&year=2019&volume=19&issue=5,/scimag/?journal=7272&year=2020&volume=&issue=,
Evaluation & Research in Education,7291,Taylor and Francis Group,/scimag/journals/7291,/scimag/?journal=7291&page=1,19,,,,,
Evidence-Based Communication Assessment and Intervention,7306,Taylor and Francis Group,/scimag/journals/7306,/scimag/?journal=7306&page=1,20,/scimag/?journal=7306&year=2017&volume=11&issue=1-2,/scimag/?journal=7306&year=2018&volume=12&issue=1-2,/scimag/?journal=7306&year=2019&volume=13&issue=1-2,/scimag/?journal=7306&year=2020&volume=14&issue=1-2,
Exceptionality,7339,Taylor and Francis Group,/scimag/journals/7339,/scimag/?journal=7339&page=1,25,/scimag/?journal=7339&year=2017&volume=25&issue=1,/scimag/?journal=7339&year=2018&volume=26&issue=4,/scimag/?journal=7339&year=2019&volume=27&issue=1,/scimag/?journal=7339&year=2020&volume=28&issue=1,
Experimental Aging Research,7350,Taylor and Francis Group,/scimag/journals/7350,/scimag/?journal=7350&page=1,60,/scimag/?journal=7350&year=2017&volume=43&issue=1,/scimag/?journal=7350&year=2018&volume=44&issue=1,/scimag/?journal=7350&year=2019&volume=45&issue=1,/scimag/?journal=7350&year=2020&volume=46&issue=3,/scimag/?journal=7350&year=2021&volume=47&issue=1
Experimental Diabesity Research,7368,Taylor and Francis Group,/scimag/journals/7368,/scimag/?journal=7368&page=1,3,,,,,
Experimental Heat Transfer,7374,Taylor and Francis Group,/scimag/journals/7374,/scimag/?journal=7374&page=1,35,/scimag/?journal=7374&year=2017&volume=30&issue=2,/scimag/?journal=7374&year=2018&volume=31&issue=2,/scimag/?journal=7374&year=2019&volume=32&issue=3,/scimag/?journal=7374&year=2020&volume=&issue=,
Experimental Mathematics,7378,Taylor and Francis Group,/scimag/journals/7378,/scimag/?journal=7378&page=1,49,/scimag/?journal=7378&year=2017&volume=26&issue=1,/scimag/?journal=7378&year=2018&volume=27&issue=4,/scimag/?journal=7378&year=2019&volume=28&issue=1,/scimag/?journal=7378&year=2020&volume=&issue=,
Family Science,7470,Taylor and Francis Group,/scimag/journals/7470,/scimag/?journal=7470&page=1,6,,,,,
Feminist Economics,7505,Taylor and Francis Group,/scimag/journals/7505,/scimag/?journal=7505&page=1,43,/scimag/?journal=7505&year=2017&volume=23&issue=1,/scimag/?journal=7505&year=2018&volume=24&issue=1,/scimag/?journal=7505&year=2019&volume=25&issue=1,/scimag/?journal=7505&year=2020&volume=26&issue=2,
Feminist Media Studies,7509,Taylor and Francis Group,/scimag/journals/7509,/scimag/?journal=7509&page=1,55,/scimag/?journal=7509&year=2017&volume=17&issue=1,/scimag/?journal=7509&year=2018&volume=18&issue=1,/scimag/?journal=7509&year=2019&volume=19&issue=1,/scimag/?journal=7509&year=2020&volume=20&issue=2,/scimag/?journal=7509&year=2021&volume=&issue=
Ferroelectrics,7525,Taylor and Francis Group,/scimag/journals/7525,/scimag/?journal=7525&page=1,718,/scimag/?journal=7525&year=2017&volume=506&issue=1,/scimag/?journal=7525&year=2018&volume=522&issue=1,/scimag/?journal=7525&year=2019&volume=538&issue=1,/scimag/?journal=7525&year=2020&volume=554&issue=1,
Ferroelectrics Letters Section,7526,Taylor and Francis Group,/scimag/journals/7526,/scimag/?journal=7526&page=1,37,/scimag/?journal=7526&year=2017&volume=44&issue=1-3,/scimag/?journal=7526&year=2018&volume=45&issue=1-3,/scimag/?journal=7526&year=2019&volume=46&issue=1-3,/scimag/?journal=7526&year=2020&volume=47&issue=1-3,
Fiber & Integrated Optics,7539,Taylor and Francis Group,/scimag/journals/7539,/scimag/?journal=7539&page=1,49,/scimag/?journal=7539&year=2017&volume=36&issue=1-2,/scimag/?journal=7539&year=2018&volume=37&issue=1,/scimag/?journal=7539&year=2019&volume=38&issue=2,/scimag/?journal=7539&year=2020&volume=39&issue=1,
