Journal_Id,Year,Authors,Title,DOI,Link1,Link2,Keyword
3874,2018,,Editorial Board/Aims & Scope,10.1016/S1566-7367(17)30426-0 ,https://sci-hub.se/10.1016/S1566-7367%2817%2930426-0,https://booksc.org/s/?q=10.1016/S1566-7367%2817%2930426-0,editorial board
3874,2019,,Editorial Board,10.1016/S1566-7367(18)30552-1 ,https://sci-hub.se/10.1016/S1566-7367%2818%2930552-1,https://booksc.org/s/?q=10.1016/S1566-7367%2818%2930552-1,editorial board
3874,2021,,Editorial Board,10.1016/s1566-7367(20)30301-0 ,https://sci-hub.se/10.1016/s1566-7367%2820%2930301-0,https://booksc.org/s/?q=10.1016/s1566-7367%2820%2930301-0,editorial board
3881,2017,,IFC - Editors; Editorial Board & scope,10.1016/s0920-5861(16)30639-3 ,https://sci-hub.se/10.1016/s0920-5861%2816%2930639-3,https://booksc.org/s/?q=10.1016/s0920-5861%2816%2930639-3,editorial board
3881,2017,,IFC - Editors; Editorial Board & scope,10.1016/s0920-5861(16)30658-7 ,https://sci-hub.se/10.1016/s0920-5861%2816%2930658-7,https://booksc.org/s/?q=10.1016/s0920-5861%2816%2930658-7,editorial board
3881,2018,,IFC - Editors; Editorial Board & scope,10.1016/S0920-5861(17)30690-9 ,https://sci-hub.se/10.1016/S0920-5861%2817%2930690-9,https://booksc.org/s/?q=10.1016/S0920-5861%2817%2930690-9,editorial board
3881,2019,,Editorial Board,10.1016/S0920-5861(18)31597-9 ,https://sci-hub.se/10.1016/S0920-5861%2818%2931597-9,https://booksc.org/s/?q=10.1016/S0920-5861%2818%2931597-9,editorial board
3881,2020,,Editorial Board,10.1016/s0920-5861(19)30567-x ,https://sci-hub.se/10.1016/s0920-5861%2819%2930567-x,https://booksc.org/s/?q=10.1016/s0920-5861%2819%2930567-x,editorial board
3881,2021,,Editorial Board,10.1016/S0920-5861(20)30705-7 ,https://sci-hub.se/10.1016/S0920-5861%2820%2930705-7,https://booksc.org/s/?q=10.1016/S0920-5861%2820%2930705-7,editorial board
3883,2017,,Editorial Board,10.1016/s0341-8162(16)30407-6 ,https://sci-hub.se/10.1016/s0341-8162%2816%2930407-6,https://booksc.org/s/?q=10.1016/s0341-8162%2816%2930407-6,editorial board
3883,2017,,Editorial Board,10.1016/s0341-8162(16)30426-x ,https://sci-hub.se/10.1016/s0341-8162%2816%2930426-x,https://booksc.org/s/?q=10.1016/s0341-8162%2816%2930426-x,editorial board
3883,2020,,Editorial Board,10.1016/s0341-8162(19)30468-0 ,https://sci-hub.se/10.1016/s0341-8162%2819%2930468-0,https://booksc.org/s/?q=10.1016/s0341-8162%2819%2930468-0,editorial board
3905,2017,,Issue Information,10.1002/cbin.10658 ,https://sci-hub.se/10.1002/cbin.10658,https://booksc.org/s/?q=10.1002/cbin.10658,issue information
3905,2018,,Issue Information,10.1002/cbin.10848 ,https://sci-hub.se/10.1002/cbin.10848,https://booksc.org/s/?q=10.1002/cbin.10848,issue information
3905,2019,,Issue Information,10.1002/cbin.11003 ,https://sci-hub.se/10.1002/cbin.11003,https://booksc.org/s/?q=10.1002/cbin.11003,issue information
3905,2020,,Issue Information,10.1002/cbin.11166 ,https://sci-hub.se/10.1002/cbin.11166,https://booksc.org/s/?q=10.1002/cbin.11166,issue information
3909,2017,,Editorial Board,10.1016/s0143-4160(17)30016-7 ,https://sci-hub.se/10.1016/s0143-4160%2817%2930016-7,https://booksc.org/s/?q=10.1016/s0143-4160%2817%2930016-7,editorial board
3909,2018,,Editorial Board,10.1016/s0143-4160(17)30224-5 ,https://sci-hub.se/10.1016/s0143-4160%2817%2930224-5,https://booksc.org/s/?q=10.1016/s0143-4160%2817%2930224-5,editorial board
3909,2019,,Editorial Board,10.1016/s0143-4160(18)30225-2 ,https://sci-hub.se/10.1016/s0143-4160%2818%2930225-2,https://booksc.org/s/?q=10.1016/s0143-4160%2818%2930225-2,editorial board
3909,2020,,Editorial Board,10.1016/s0143-4160(19)30216-7 ,https://sci-hub.se/10.1016/s0143-4160%2819%2930216-7,https://booksc.org/s/?q=10.1016/s0143-4160%2819%2930216-7,editorial board
3941,2017,,Cover 2: Editorial Board/barcode,10.1016/s0008-8749(16)30151-4 ,https://sci-hub.se/10.1016/s0008-8749%2816%2930151-4,https://booksc.org/s/?q=10.1016/s0008-8749%2816%2930151-4,editorial board
3941,2018,,Editorial Board,10.1016/S0008-8749(17)30229-0 ,https://sci-hub.se/10.1016/S0008-8749%2817%2930229-0,https://booksc.org/s/?q=10.1016/S0008-8749%2817%2930229-0,editorial board
3941,2019,,Editorial Board,10.1016/S0008-8749(19)30045-0 ,https://sci-hub.se/10.1016/S0008-8749%2819%2930045-0,https://booksc.org/s/?q=10.1016/S0008-8749%2819%2930045-0,editorial board
3941,2020,,Editorial Board,10.1016/s0008-8749(19)30559-3 ,https://sci-hub.se/10.1016/s0008-8749%2819%2930559-3,https://booksc.org/s/?q=10.1016/s0008-8749%2819%2930559-3,editorial board
3948,2017,,Editorial Board,10.1016/s0898-6568(16)30281-9 ,https://sci-hub.se/10.1016/s0898-6568%2816%2930281-9,https://booksc.org/s/?q=10.1016/s0898-6568%2816%2930281-9,editorial board
3948,2018,,Editorial Board,10.1016/s0898-6568(17)30292-9 ,https://sci-hub.se/10.1016/s0898-6568%2817%2930292-9,https://booksc.org/s/?q=10.1016/s0898-6568%2817%2930292-9,editorial board
3948,2019,,Editorial Board,10.1016/s0898-6568(18)30293-6 ,https://sci-hub.se/10.1016/s0898-6568%2818%2930293-6,https://booksc.org/s/?q=10.1016/s0898-6568%2818%2930293-6,editorial board
3948,2020,,Editorial Board,10.1016/s0898-6568(19)30272-4 ,https://sci-hub.se/10.1016/s0898-6568%2819%2930272-4,https://booksc.org/s/?q=10.1016/s0898-6568%2819%2930272-4,editorial board
3948,2021,,Editorial Board,10.1016/S0898-6568(20)30331-4 ,https://sci-hub.se/10.1016/S0898-6568%2820%2930331-4,https://booksc.org/s/?q=10.1016/S0898-6568%2820%2930331-4,editorial board
3950,2017,,IFC - Editorial board,10.1016/s0958-9465(16)30773-9 ,https://sci-hub.se/10.1016/s0958-9465%2816%2930773-9,https://booksc.org/s/?q=10.1016/s0958-9465%2816%2930773-9,editorial board
3950,2018,,IFC - Editorial board,10.1016/s0958-9465(17)31035-1 ,https://sci-hub.se/10.1016/s0958-9465%2817%2931035-1,https://booksc.org/s/?q=10.1016/s0958-9465%2817%2931035-1,editorial board
3950,2019,,Editorial Board,10.1016/S0958-9465(18)31229-0 ,https://sci-hub.se/10.1016/S0958-9465%2818%2931229-0,https://booksc.org/s/?q=10.1016/S0958-9465%2818%2931229-0,editorial board
3950,2020,,Editorial Board,10.1016/s0958-9465(19)31312-5 ,https://sci-hub.se/10.1016/s0958-9465%2819%2931312-5,https://booksc.org/s/?q=10.1016/s0958-9465%2819%2931312-5,editorial board
3950,2021,,Editorial Board,10.1016/S0958-9465(20)30383-8 ,https://sci-hub.se/10.1016/S0958-9465%2820%2930383-8,https://booksc.org/s/?q=10.1016/S0958-9465%2820%2930383-8,editorial board
3951,2020,,Editorial Board,10.1016/s0008-8846(19)31558-3 ,https://sci-hub.se/10.1016/s0008-8846%2819%2931558-3,https://booksc.org/s/?q=10.1016/s0008-8846%2819%2931558-3,editorial board
3951,2021,,Editorial Board,10.1016/S0008-8846(20)31578-7 ,https://sci-hub.se/10.1016/S0008-8846%2820%2931578-7,https://booksc.org/s/?q=10.1016/S0008-8846%2820%2931578-7,editorial board
4010,2017,,Editorial Board,10.1016/s0960-0779(16)30365-4 ,https://sci-hub.se/10.1016/s0960-0779%2816%2930365-4,https://booksc.org/s/?q=10.1016/s0960-0779%2816%2930365-4,editorial board
4027,2017,,Inside front cover - Editorial Board,10.1016/s0255-2701(16)30700-0 ,https://sci-hub.se/10.1016/s0255-2701%2816%2930700-0,https://booksc.org/s/?q=10.1016/s0255-2701%2816%2930700-0,editorial board
4027,2018,,Editorial Board,10.1016/S0255-2701(17)31287-4 ,https://sci-hub.se/10.1016/S0255-2701%2817%2931287-4,https://booksc.org/s/?q=10.1016/S0255-2701%2817%2931287-4,editorial board
4027,2019,,Editorial Board,10.1016/S0255-2701(18)31544-7 ,https://sci-hub.se/10.1016/S0255-2701%2818%2931544-7,https://booksc.org/s/?q=10.1016/S0255-2701%2818%2931544-7,editorial board
4027,2020,,Editorial Board,10.1016/s0255-2701(20)30046-5 ,https://sci-hub.se/10.1016/s0255-2701%2820%2930046-5,https://booksc.org/s/?q=10.1016/s0255-2701%2820%2930046-5,editorial board
4029,2017,,Editorial Board,10.1016/s1385-8947(16)31464-4 ,https://sci-hub.se/10.1016/s1385-8947%2816%2931464-4,https://booksc.org/s/?q=10.1016/s1385-8947%2816%2931464-4,editorial board
4029,2018,,Editorial Board,10.1016/S1385-8947(17)31764-3 ,https://sci-hub.se/10.1016/S1385-8947%2817%2931764-3,https://booksc.org/s/?q=10.1016/S1385-8947%2817%2931764-3,editorial board
4032,2017,,Editorial Board,10.1016/s0009-2509(16)30592-9 ,https://sci-hub.se/10.1016/s0009-2509%2816%2930592-9,https://booksc.org/s/?q=10.1016/s0009-2509%2816%2930592-9,editorial board
4032,2018,,Editorial Board,10.1016/S0009-2509(17)30670-X ,https://sci-hub.se/10.1016/S0009-2509%2817%2930670-X,https://booksc.org/s/?q=10.1016/S0009-2509%2817%2930670-X,editorial board
4032,2019,,Editorial Board,10.1016/S0009-2509(18)30720-6 ,https://sci-hub.se/10.1016/S0009-2509%2818%2930720-6,https://booksc.org/s/?q=10.1016/S0009-2509%2818%2930720-6,editorial board
4033,2017,,Editorial Board,10.1016/s0009-2541(16)30667-2 ,https://sci-hub.se/10.1016/s0009-2541%2816%2930667-2,https://booksc.org/s/?q=10.1016/s0009-2541%2816%2930667-2,editorial board
4033,2018,,Editorial Board,10.1016/s0009-2541(17)30687-3 ,https://sci-hub.se/10.1016/s0009-2541%2817%2930687-3,https://booksc.org/s/?q=10.1016/s0009-2541%2817%2930687-3,editorial board
4033,2019,,Editorial Board,10.1016/S0009-2541(18)30570-9 ,https://sci-hub.se/10.1016/S0009-2541%2818%2930570-9,https://booksc.org/s/?q=10.1016/S0009-2541%2818%2930570-9,editorial board
4033,2020,,Editorial Board,10.1016/s0009-2541(19)30548-0 ,https://sci-hub.se/10.1016/s0009-2541%2819%2930548-0,https://booksc.org/s/?q=10.1016/s0009-2541%2819%2930548-0,editorial board
4035,2017,,Editorial Board,10.1016/s1871-5532(16)30103-7 ,https://sci-hub.se/10.1016/s1871-5532%2816%2930103-7,https://booksc.org/s/?q=10.1016/s1871-5532%2816%2930103-7,editorial board
4035,2018,,Editorial Board,10.1016/s1871-5532(18)30005-7 ,https://sci-hub.se/10.1016/s1871-5532%2818%2930005-7,https://booksc.org/s/?q=10.1016/s1871-5532%2818%2930005-7,editorial board
4035,2019,,Editorial Board,10.1016/S1871-5532(18)30094-X ,https://sci-hub.se/10.1016/S1871-5532%2818%2930094-X,https://booksc.org/s/?q=10.1016/S1871-5532%2818%2930094-X,editorial board
4035,2020,,Issue Publication Information,10.1021/hsv027i001_1348398 ,https://sci-hub.se/10.1021/hsv027i001_1348398,https://booksc.org/s/?q=10.1021/hsv027i001_1348398,publication information
4038,2017,,IFC (Editorial Board),10.1016/s0301-0104(17)30032-0 ,https://sci-hub.se/10.1016/s0301-0104%2817%2930032-0,https://booksc.org/s/?q=10.1016/s0301-0104%2817%2930032-0,editorial board
4038,2018,,Editorial Board,10.1016/S0301-0104(18)30011-9 ,https://sci-hub.se/10.1016/S0301-0104%2818%2930011-9,https://booksc.org/s/?q=10.1016/S0301-0104%2818%2930011-9,editorial board
4038,2019,,Editorial Board,10.1016/s0301-0104(18)31276-x ,https://sci-hub.se/10.1016/s0301-0104%2818%2931276-x,https://booksc.org/s/?q=10.1016/s0301-0104%2818%2931276-x,editorial board
4038,2021,,Editorial Board,10.1016/S0301-0104(20)31150-2 ,https://sci-hub.se/10.1016/S0301-0104%2820%2931150-2,https://booksc.org/s/?q=10.1016/S0301-0104%2820%2931150-2,editorial board
4039,2019,,Editorial Board,10.1016/S0009-2614(18)30958-8 ,https://sci-hub.se/10.1016/S0009-2614%2818%2930958-8,https://booksc.org/s/?q=10.1016/S0009-2614%2818%2930958-8,editorial board
4039,2020,,Editorial Board,10.1016/s0009-2614(19)30989-3 ,https://sci-hub.se/10.1016/s0009-2614%2819%2930989-3,https://booksc.org/s/?q=10.1016/s0009-2614%2819%2930989-3,editorial board
4050,2017,,Inside front cover Editorial board,10.1016/s0009-2797(16)30698-6 ,https://sci-hub.se/10.1016/s0009-2797%2816%2930698-6,https://booksc.org/s/?q=10.1016/s0009-2797%2816%2930698-6,editorial board
4050,2018,,Editorial Board,10.1016/s0009-2797(17)31344-3 ,https://sci-hub.se/10.1016/s0009-2797%2817%2931344-3,https://booksc.org/s/?q=10.1016/s0009-2797%2817%2931344-3,editorial board
4050,2019,,Editorial Board,10.1016/S0009-2797(18)31712-5 ,https://sci-hub.se/10.1016/S0009-2797%2818%2931712-5,https://booksc.org/s/?q=10.1016/S0009-2797%2818%2931712-5,editorial board
4050,2020,,Editorial Board,10.1016/s0009-2797(20)30217-9 ,https://sci-hub.se/10.1016/s0009-2797%2820%2930217-9,https://booksc.org/s/?q=10.1016/s0009-2797%2820%2930217-9,editorial board
4051,2018,,Editorial Board,10.1016/s0009-2819(18)30060-6 ,https://sci-hub.se/10.1016/s0009-2819%2818%2930060-6,https://booksc.org/s/?q=10.1016/s0009-2819%2818%2930060-6,editorial board
4051,2019,,Editorial Board,10.1016/s0009-2819(19)30018-2 ,https://sci-hub.se/10.1016/s0009-2819%2819%2930018-2,https://booksc.org/s/?q=10.1016/s0009-2819%2819%2930018-2,editorial board
4051,2020,,Editorial Board,10.1016/j.chemer.2020.125642 ,https://sci-hub.se/10.1016/j.chemer.2020.125642,https://booksc.org/s/?q=10.1016/j.chemer.2020.125642,editorial board
4064,2017,,IFC - Editorial board,10.1016/s0009-3084(16)30213-4 ,https://sci-hub.se/10.1016/s0009-3084%2816%2930213-4,https://booksc.org/s/?q=10.1016/s0009-3084%2816%2930213-4,editorial board
4064,2017,,Editorial board,10.1016/s0009-3084(16)30215-8 ,https://sci-hub.se/10.1016/s0009-3084%2816%2930215-8,https://booksc.org/s/?q=10.1016/s0009-3084%2816%2930215-8,editorial board
4064,2018,,Editorial Board,10.1016/S0009-3084(17)30341-9 ,https://sci-hub.se/10.1016/S0009-3084%2817%2930341-9,https://booksc.org/s/?q=10.1016/S0009-3084%2817%2930341-9,editorial board
4064,2019,,Editorial Board,10.1016/S0009-3084(19)30019-2 ,https://sci-hub.se/10.1016/S0009-3084%2819%2930019-2,https://booksc.org/s/?q=10.1016/S0009-3084%2819%2930019-2,editorial board
4064,2020,,Editorial Board,10.1016/s0009-3084(19)30293-2 ,https://sci-hub.se/10.1016/s0009-3084%2819%2930293-2,https://booksc.org/s/?q=10.1016/s0009-3084%2819%2930293-2,editorial board
4076,2017,,Editorial Board,10.1016/s0169-7439(16)30541-x ,https://sci-hub.se/10.1016/s0169-7439%2816%2930541-x,https://booksc.org/s/?q=10.1016/s0169-7439%2816%2930541-x,editorial board
4076,2018,,Editorial Board,10.1016/S0169-7439(18)30009-1 ,https://sci-hub.se/10.1016/S0169-7439%2818%2930009-1,https://booksc.org/s/?q=10.1016/S0169-7439%2818%2930009-1,editorial board
4076,2020,,Editorial Board,10.1016/S0169-7439(20)30007-1 ,https://sci-hub.se/10.1016/S0169-7439%2820%2930007-1,https://booksc.org/s/?q=10.1016/S0169-7439%2820%2930007-1,editorial board
4078,2018,,Editorial Board Page,10.1016/s0045-6535(17)31659-4 ,https://sci-hub.se/10.1016/s0045-6535%2817%2931659-4,https://booksc.org/s/?q=10.1016/s0045-6535%2817%2931659-4,editorial board
4097,2018,,Inside Front Cover - Editorial Board,10.1016/s0145-2134(17)30465-9 ,https://sci-hub.se/10.1016/s0145-2134%2817%2930465-9,https://booksc.org/s/?q=10.1016/s0145-2134%2817%2930465-9,editorial board
4097,2019,,Inside Front Cover - Editorial Board,10.1016/s0145-2134(18)30459-9 ,https://sci-hub.se/10.1016/s0145-2134%2818%2930459-9,https://booksc.org/s/?q=10.1016/s0145-2134%2818%2930459-9,editorial board
4124,2017,,Editorial Board,10.1016/s0190-7409(17)30024-5 ,https://sci-hub.se/10.1016/s0190-7409%2817%2930024-5,https://booksc.org/s/?q=10.1016/s0190-7409%2817%2930024-5,editorial board
4142,2017,,Editorial Board,10.1016/s1043-951x(17)30008-1 ,https://sci-hub.se/10.1016/s1043-951x%2817%2930008-1,https://booksc.org/s/?q=10.1016/s1043-951x%2817%2930008-1,editorial board
4142,2018,,Editorial Board,10.1016/S1043-951X(18)30007-5 ,https://sci-hub.se/10.1016/S1043-951X%2818%2930007-5,https://booksc.org/s/?q=10.1016/S1043-951X%2818%2930007-5,editorial board
4142,2019,,Editorial Board,10.1016/S1043-951X(19)30014-8 ,https://sci-hub.se/10.1016/S1043-951X%2819%2930014-8,https://booksc.org/s/?q=10.1016/S1043-951X%2819%2930014-8,editorial board
4142,2020,,Editorial Board,10.1016/s1043-951x(20)30008-0 ,https://sci-hub.se/10.1016/s1043-951x%2820%2930008-0,https://booksc.org/s/?q=10.1016/s1043-951x%2820%2930008-0,editorial board
4159,2017,,Editorial Board/Publication Information,10.1016/s0275-1062(17)30023-1 ,https://sci-hub.se/10.1016/s0275-1062%2817%2930023-1,https://booksc.org/s/?q=10.1016/s0275-1062%2817%2930023-1,editorial board
4159,2018,,Editorial Board,10.1016/S0275-1062(18)30014-6 ,https://sci-hub.se/10.1016/S0275-1062%2818%2930014-6,https://booksc.org/s/?q=10.1016/S0275-1062%2818%2930014-6,editorial board
4159,2019,,Editorial Board,10.1016/S0275-1062(19)30021-9 ,https://sci-hub.se/10.1016/S0275-1062%2819%2930021-9,https://booksc.org/s/?q=10.1016/S0275-1062%2819%2930021-9,editorial board
4159,2020,,Editorial Board,10.1016/s0275-1062(20)30021-7 ,https://sci-hub.se/10.1016/s0275-1062%2820%2930021-7,https://booksc.org/s/?q=10.1016/s0275-1062%2820%2930021-7,editorial board
4166,2018,,IFC (Editorial Board),10.1016/s1000-9361(18)30002-5 ,https://sci-hub.se/10.1016/s1000-9361%2818%2930002-5,https://booksc.org/s/?q=10.1016/s1000-9361%2818%2930002-5,editorial board
4166,2020,,"Inside Front Cover - Aims & Scope, Copyright, Publication information, Orders & Claims, Advertising information, Author inquiries, Permissions, Funding body, Permanence of paper, Impressum (German titles only) and GFA link in double column",10.1016/S1000-9361(20)30011-X ,https://sci-hub.se/10.1016/S1000-9361%2820%2930011-X,https://booksc.org/s/?q=10.1016/S1000-9361%2820%2930011-X,publication information
4166,2020,,Editorial Board,10.1016/S1000-9361(20)30013-3 ,https://sci-hub.se/10.1016/S1000-9361%2820%2930013-3,https://booksc.org/s/?q=10.1016/S1000-9361%2820%2930013-3,editorial board
4178,2019,,Editorial Board,10.1016/s1004-9541(19)30593-2 ,https://sci-hub.se/10.1016/s1004-9541%2819%2930593-2,https://booksc.org/s/?q=10.1016/s1004-9541%2819%2930593-2,editorial board
4178,2020,,Editorial Board,10.1016/s1004-9541(20)30051-3 ,https://sci-hub.se/10.1016/s1004-9541%2820%2930051-3,https://booksc.org/s/?q=10.1016/s1004-9541%2820%2930051-3,editorial board
4296,2018,,Editorial Board,10.1016/s0264-2751(17)31346-x ,https://sci-hub.se/10.1016/s0264-2751%2817%2931346-x,https://booksc.org/s/?q=10.1016/s0264-2751%2817%2931346-x,editorial board
4296,2018,,Editorial Board,10.1016/s0264-2751(17)31383-5 ,https://sci-hub.se/10.1016/s0264-2751%2817%2931383-5,https://booksc.org/s/?q=10.1016/s0264-2751%2817%2931383-5,editorial board
4296,2019,,Editorial Board,10.1016/S0264-2751(18)31685-8 ,https://sci-hub.se/10.1016/S0264-2751%2818%2931685-8,https://booksc.org/s/?q=10.1016/S0264-2751%2818%2931685-8,editorial board
4339,2020,,"Editorial board member, Aims and Scope, Publication Info.",10.1016/s0009-8981(19)32173-4 ,https://sci-hub.se/10.1016/s0009-8981%2819%2932173-4,https://booksc.org/s/?q=10.1016/s0009-8981%2819%2932173-4,editorial board
4339,2021,,"Editorial board member, Aims and Scope, Publication Info.",10.1016/S0009-8981(20)30580-5 ,https://sci-hub.se/10.1016/S0009-8981%2820%2930580-5,https://booksc.org/s/?q=10.1016/S0009-8981%2820%2930580-5,editorial board
4378,2017,,Editorial Board,10.1016/s0009-9120(16)30663-4 ,https://sci-hub.se/10.1016/s0009-9120%2816%2930663-4,https://booksc.org/s/?q=10.1016/s0009-9120%2816%2930663-4,editorial board
4378,2018,,Editorial Board,10.1016/S0009-9120(17)31246-8 ,https://sci-hub.se/10.1016/S0009-9120%2817%2931246-8,https://booksc.org/s/?q=10.1016/S0009-9120%2817%2931246-8,editorial board
4378,2019,,Editorial Board,10.1016/S0009-9120(18)31356-0 ,https://sci-hub.se/10.1016/S0009-9120%2818%2931356-0,https://booksc.org/s/?q=10.1016/S0009-9120%2818%2931356-0,editorial board
4378,2020,,Editorial Board,10.1016/s0009-9120(19)31311-6 ,https://sci-hub.se/10.1016/s0009-9120%2819%2931311-6,https://booksc.org/s/?q=10.1016/s0009-9120%2819%2931311-6,editorial board
4379,2017,,Editorial Board,10.1016/s0268-0033(17)30005-0 ,https://sci-hub.se/10.1016/s0268-0033%2817%2930005-0,https://booksc.org/s/?q=10.1016/s0268-0033%2817%2930005-0,editorial board
4409,2018,,Editorial Board,10.1016/s1542-3565(17)31371-x ,https://sci-hub.se/10.1016/s1542-3565%2817%2931371-x,https://booksc.org/s/?q=10.1016/s1542-3565%2817%2931371-x,editorial board
4409,2019,,Editorial Board,10.1016/S1542-3565(18)31284-9 ,https://sci-hub.se/10.1016/S1542-3565%2818%2931284-9,https://booksc.org/s/?q=10.1016/S1542-3565%2818%2931284-9,editorial board
4409,2021,,Editorial Board,10.1016/S1542-3565(20)31568-8 ,https://sci-hub.se/10.1016/S1542-3565%2820%2931568-8,https://booksc.org/s/?q=10.1016/S1542-3565%2820%2931568-8,editorial board
4415,2017,,Editorial Board,10.1016/s1521-6616(17)30024-4 ,https://sci-hub.se/10.1016/s1521-6616%2817%2930024-4,https://booksc.org/s/?q=10.1016/s1521-6616%2817%2930024-4,editorial board
4415,2018,,Editorial Board,10.1016/S1521-6616(18)30073-1 ,https://sci-hub.se/10.1016/S1521-6616%2818%2930073-1,https://booksc.org/s/?q=10.1016/S1521-6616%2818%2930073-1,editorial board
4415,2019,,Editorial Board,10.1016/s1521-6616(19)30052-x ,https://sci-hub.se/10.1016/s1521-6616%2819%2930052-x,https://booksc.org/s/?q=10.1016/s1521-6616%2819%2930052-x,editorial board
